sim,true_beta,n,model,p,n_f,true_beta_f
54,0,25,model9,0.973828170115913,25,beta = 0
54,0,25,model10,0.4150107421804413,25,beta = 0
55,0,25,model1,0.5961100406290613,25,beta = 0
55,0,25,model2,0.24986686464119012,25,beta = 0
55,0,25,model3,0.5940307624143586,25,beta = 0
55,0,25,model4,0.4728637562351995,25,beta = 0
55,0,25,model5,0.5787389091409767,25,beta = 0
55,0,25,model6,0.14250842180653556,25,beta = 0
55,0,25,model7,0.6397500468149342,25,beta = 0
55,0,25,model8,0.6075936619772374,25,beta = 0
55,0,25,model9,0.4439953930628546,25,beta = 0
55,0,25,model10,0.23112419385641558,25,beta = 0
56,0,25,model1,0.207689190632885,25,beta = 0
56,0,25,model2,0.4146144842520185,25,beta = 0
56,0,25,model3,0.05133014893683874,25,beta = 0
56,0,25,model4,0.09463854142053285,25,beta = 0
56,0,25,model5,0.648337235126924,25,beta = 0
56,0,25,model6,0.5489632715291661,25,beta = 0
56,0,25,model7,0.9680458416234783,25,beta = 0
56,0,25,model8,0.1863018741956033,25,beta = 0
56,0,25,model9,0.10847297325670255,25,beta = 0
56,0,25,model10,0.08451850005032985,25,beta = 0
57,0,25,model1,0.3243300959698391,25,beta = 0
57,0,25,model2,0.005020870080577961,25,beta = 0
57,0,25,model3,0.7227912720687553,25,beta = 0
57,0,25,model4,0.7019969298652642,25,beta = 0
57,0,25,model5,0.7579618060749882,25,beta = 0
57,0,25,model6,0.053459508133288536,25,beta = 0
57,0,25,model7,0.7089694394784616,25,beta = 0
57,0,25,model8,0.42254579866846254,25,beta = 0
57,0,25,model9,0.8493948777206183,25,beta = 0
57,0,25,model10,0.8925152559801981,25,beta = 0
58,0,25,model1,0.0982342065598174,25,beta = 0
58,0,25,model2,0.6105403476199305,25,beta = 0
58,0,25,model3,0.6116133857778848,25,beta = 0
58,0,25,model4,0.537878032828375,25,beta = 0
58,0,25,model5,0.3947368334215413,25,beta = 0
58,0,25,model6,0.6534735715293662,25,beta = 0
58,0,25,model7,0.4851534076189189,25,beta = 0
58,0,25,model8,0.8295344880953726,25,beta = 0
58,0,25,model9,0.4060072890719588,25,beta = 0
58,0,25,model10,0.8188040439052235,25,beta = 0
59,0,25,model1,0.3416904026187281,25,beta = 0
59,0,25,model2,0.36509058723566556,25,beta = 0
59,0,25,model3,0.00731977842158092,25,beta = 0
59,0,25,model4,0.61618993126887,25,beta = 0
59,0,25,model5,0.867735951609764,25,beta = 0
59,0,25,model6,0.10318909718520775,25,beta = 0
59,0,25,model7,0.7094397263162691,25,beta = 0
59,0,25,model8,0.7355821580153947,25,beta = 0
59,0,25,model9,0.8157956519951607,25,beta = 0
59,0,25,model10,0.32445371284405333,25,beta = 0
60,0,25,model1,0.5059534294599053,25,beta = 0
60,0,25,model2,0.1376050264310169,25,beta = 0
60,0,25,model3,0.5377787075889846,25,beta = 0
60,0,25,model4,0.8316247953358367,25,beta = 0
60,0,25,model5,0.9898701884652658,25,beta = 0
60,0,25,model6,0.5059272796473661,25,beta = 0
60,0,25,model7,0.6822751060633618,25,beta = 0
60,0,25,model8,0.6358913532823395,25,beta = 0
60,0,25,model9,0.7409551524563225,25,beta = 0
60,0,25,model10,0.9126280068814857,25,beta = 0
61,0,25,model1,0.23117737482722028,25,beta = 0
61,0,25,model2,0.007208434212239943,25,beta = 0
61,0,25,model3,0.7939179455623226,25,beta = 0
61,0,25,model4,0.5850916686662634,25,beta = 0
61,0,25,model5,0.4886763613283416,25,beta = 0
61,0,25,model6,0.3314079206028685,25,beta = 0
61,0,25,model7,0.12520352614490854,25,beta = 0
61,0,25,model8,0.08167632203914527,25,beta = 0
61,0,25,model9,0.1644637838912753,25,beta = 0
61,0,25,model10,0.3649296271794483,25,beta = 0
62,0,25,model1,0.01514580484669142,25,beta = 0
62,0,25,model2,0.3637510954908624,25,beta = 0
62,0,25,model3,0.5809131027032919,25,beta = 0
62,0,25,model4,0.5229034212392023,25,beta = 0
62,0,25,model5,0.4854367279794697,25,beta = 0
62,0,25,model6,0.82919606624812,25,beta = 0
62,0,25,model7,0.15588837186336765,25,beta = 0
62,0,25,model8,0.9095374246362182,25,beta = 0
62,0,25,model9,0.9428074928968195,25,beta = 0
62,0,25,model10,0.6739105486702613,25,beta = 0
63,0,25,model1,0.7245023000638868,25,beta = 0
63,0,25,model2,0.28634537895580825,25,beta = 0
63,0,25,model3,0.9570391960968316,25,beta = 0
63,0,25,model4,0.21901686048500488,25,beta = 0
63,0,25,model5,0.35216448153670443,25,beta = 0
63,0,25,model6,0.3612542634050451,25,beta = 0
63,0,25,model7,0.006637294438981054,25,beta = 0
63,0,25,model8,0.031068440670294975,25,beta = 0
63,0,25,model9,0.28541995357042765,25,beta = 0
63,0,25,model10,0.8983451413234622,25,beta = 0
64,0,25,model1,0.8318628392780998,25,beta = 0
64,0,25,model2,0.8783546992073487,25,beta = 0
64,0,25,model3,0.9005782679602403,25,beta = 0
64,0,25,model4,0.47963759620496405,25,beta = 0
64,0,25,model5,0.34453703116708256,25,beta = 0
64,0,25,model6,0.3457433183900628,25,beta = 0
64,0,25,model7,0.7552055929221104,25,beta = 0
64,0,25,model8,0.9955018141756253,25,beta = 0
64,0,25,model9,0.6467897389824043,25,beta = 0
64,0,25,model10,0.9311181615846339,25,beta = 0
65,0,25,model1,0.2996679308465365,25,beta = 0
65,0,25,model2,0.6808748000818556,25,beta = 0
65,0,25,model3,0.0690041303871417,25,beta = 0
65,0,25,model4,0.18297439546053484,25,beta = 0
65,0,25,model5,0.7942655726212758,25,beta = 0
65,0,25,model6,0.52327355727674,25,beta = 0
65,0,25,model7,0.4635475455862066,25,beta = 0
65,0,25,model8,0.8397750017538788,25,beta = 0
65,0,25,model9,0.33497628279029024,25,beta = 0
65,0,25,model10,0.026183848406379856,25,beta = 0
66,0,25,model1,0.21237624138740296,25,beta = 0
66,0,25,model2,0.21110505587501932,25,beta = 0
66,0,25,model3,0.47294144990317866,25,beta = 0
66,0,25,model4,0.2413202039325813,25,beta = 0
66,0,25,model5,0.6940943793356664,25,beta = 0
66,0,25,model6,0.49655984928451635,25,beta = 0
66,0,25,model7,0.8333331479786863,25,beta = 0
66,0,25,model8,0.7696982398398245,25,beta = 0
66,0,25,model9,0.3819202693548097,25,beta = 0
66,0,25,model10,0.7573968688276245,25,beta = 0
67,0,25,model1,0.32710592697543117,25,beta = 0
67,0,25,model2,0.5823890474514339,25,beta = 0
67,0,25,model3,0.7074013629962161,25,beta = 0
67,0,25,model4,0.12648866023892777,25,beta = 0
67,0,25,model5,0.6579376586425537,25,beta = 0
67,0,25,model6,0.5204864063676923,25,beta = 0
67,0,25,model7,0.2792501630947264,25,beta = 0
67,0,25,model8,0.9820982433725962,25,beta = 0
67,0,25,model9,0.24193696310141086,25,beta = 0
67,0,25,model10,0.8191109176669593,25,beta = 0
68,0,25,model1,0.8519662465154467,25,beta = 0
68,0,25,model2,0.7617394811532083,25,beta = 0
68,0,25,model3,0.20532373026257775,25,beta = 0
68,0,25,model4,0.6387062585969487,25,beta = 0
68,0,25,model5,0.4244593197107004,25,beta = 0
68,0,25,model6,0.810507491908372,25,beta = 0
68,0,25,model7,0.11051713232775437,25,beta = 0
68,0,25,model8,0.5151725618451618,25,beta = 0
68,0,25,model9,0.508626456805708,25,beta = 0
68,0,25,model10,0.5264464704105204,25,beta = 0
69,0,25,model1,0.6829908153049807,25,beta = 0
69,0,25,model2,0.6323353062326615,25,beta = 0
69,0,25,model3,0.24244659725770115,25,beta = 0
69,0,25,model4,0.136817123567778,25,beta = 0
69,0,25,model5,0.29934395381603074,25,beta = 0
69,0,25,model6,0.8027574949068969,25,beta = 0
69,0,25,model7,0.2193798801921986,25,beta = 0
69,0,25,model8,0.18417450238115382,25,beta = 0
69,0,25,model9,0.29252253781218995,25,beta = 0
69,0,25,model10,0.3904847760940564,25,beta = 0
70,0,25,model1,0.18938614984037985,25,beta = 0
70,0,25,model2,0.5624728140930018,25,beta = 0
70,0,25,model3,0.4960630638324989,25,beta = 0
70,0,25,model4,0.06918006700157275,25,beta = 0
70,0,25,model5,0.36975984274696816,25,beta = 0
70,0,25,model6,0.2442252512227262,25,beta = 0
70,0,25,model7,0.04765059843932438,25,beta = 0
70,0,25,model8,0.15964674971643678,25,beta = 0
70,0,25,model9,0.277611021486755,25,beta = 0
70,0,25,model10,0.8909299788045901,25,beta = 0
71,0,25,model1,0.701190282825688,25,beta = 0
71,0,25,model2,0.059946151636055864,25,beta = 0
71,0,25,model3,0.568556897932636,25,beta = 0
71,0,25,model4,0.8619872934207884,25,beta = 0
71,0,25,model5,0.5289885031582329,25,beta = 0
71,0,25,model6,0.7872395150435831,25,beta = 0
71,0,25,model7,0.47251946615132767,25,beta = 0
71,0,25,model8,0.6374178019127078,25,beta = 0
71,0,25,model9,0.8707159226870048,25,beta = 0
71,0,25,model10,0.8507784440899305,25,beta = 0
72,0,25,model1,0.5415906520711857,25,beta = 0
72,0,25,model2,0.0166597176173934,25,beta = 0
72,0,25,model3,0.07196101844468213,25,beta = 0
72,0,25,model4,0.4557967504784566,25,beta = 0
72,0,25,model5,0.547701422769824,25,beta = 0
72,0,25,model6,0.8662266164844967,25,beta = 0
72,0,25,model7,0.6043755375710871,25,beta = 0
72,0,25,model8,0.9256259737290667,25,beta = 0
72,0,25,model9,0.5149924697985773,25,beta = 0
72,0,25,model10,0.7708035758937386,25,beta = 0
73,0,25,model1,0.2935440195551141,25,beta = 0
73,0,25,model2,0.4918807739035328,25,beta = 0
73,0,25,model3,0.29264010952706737,25,beta = 0
73,0,25,model4,0.8993460240399944,25,beta = 0
73,0,25,model5,0.9194232956826132,25,beta = 0
73,0,25,model6,0.980122189053058,25,beta = 0
73,0,25,model7,0.4488281934814128,25,beta = 0
73,0,25,model8,0.5981677320094364,25,beta = 0
73,0,25,model9,0.19104837830487617,25,beta = 0
73,0,25,model10,0.14217553821929607,25,beta = 0
74,0,25,model1,0.6907305405290602,25,beta = 0
74,0,25,model2,0.8933859099813253,25,beta = 0
74,0,25,model3,0.914290715851868,25,beta = 0
74,0,25,model4,0.0919519882741487,25,beta = 0
74,0,25,model5,0.5637417750079106,25,beta = 0
74,0,25,model6,0.46096266455022195,25,beta = 0
74,0,25,model7,0.20608474738282787,25,beta = 0
74,0,25,model8,0.33369434210860105,25,beta = 0
74,0,25,model9,0.17159612843075986,25,beta = 0
74,0,25,model10,0.7454523893798122,25,beta = 0
75,0,25,model1,0.4002533722302757,25,beta = 0
75,0,25,model2,0.22632563530974995,25,beta = 0
75,0,25,model3,0.7952244208750655,25,beta = 0
75,0,25,model4,0.07967591789023448,25,beta = 0
75,0,25,model5,0.6522523649733157,25,beta = 0
75,0,25,model6,0.4825935696666631,25,beta = 0
75,0,25,model7,0.9452460910975353,25,beta = 0
75,0,25,model8,0.5523970643019251,25,beta = 0
75,0,25,model9,0.7619536072979225,25,beta = 0
75,0,25,model10,0.35868897158280066,25,beta = 0
76,0,25,model1,0.013517456085143098,25,beta = 0
76,0,25,model2,0.04010291664631818,25,beta = 0
76,0,25,model3,0.23949987138577297,25,beta = 0
76,0,25,model4,0.4315865721353399,25,beta = 0
76,0,25,model5,0.6266923737018701,25,beta = 0
76,0,25,model6,0.5321518559746008,25,beta = 0
76,0,25,model7,0.2346176106809743,25,beta = 0
76,0,25,model8,0.6910574780257501,25,beta = 0
76,0,25,model9,0.6943665009646127,25,beta = 0
76,0,25,model10,0.5727486233825414,25,beta = 0
77,0,25,model1,0.4025105622630283,25,beta = 0
77,0,25,model2,0.674035952435645,25,beta = 0
77,0,25,model3,0.9007891479279153,25,beta = 0
77,0,25,model4,0.5589960149097932,25,beta = 0
77,0,25,model5,0.2967388322748045,25,beta = 0
77,0,25,model6,0.43016279320027806,25,beta = 0
77,0,25,model7,0.7353135023570941,25,beta = 0
77,0,25,model8,0.01675700012685088,25,beta = 0
77,0,25,model9,0.33793720229694924,25,beta = 0
77,0,25,model10,0.908744922508828,25,beta = 0
78,0,25,model1,0.2459859597483175,25,beta = 0
78,0,25,model2,0.6593974164926213,25,beta = 0
78,0,25,model3,0.20863054360970598,25,beta = 0
78,0,25,model4,0.37490625707093095,25,beta = 0
78,0,25,model5,0.8623851987665117,25,beta = 0
78,0,25,model6,0.4477085546612336,25,beta = 0
78,0,25,model7,0.8512712154407982,25,beta = 0
78,0,25,model8,0.29718369120678173,25,beta = 0
78,0,25,model9,0.3380815970078862,25,beta = 0
78,0,25,model10,0.3624371220917624,25,beta = 0
79,0,25,model1,0.34584669942278357,25,beta = 0
79,0,25,model2,0.4975539428328901,25,beta = 0
79,0,25,model3,0.018957261258713436,25,beta = 0
79,0,25,model4,0.43723876950780105,25,beta = 0
79,0,25,model5,0.4871793769947287,25,beta = 0
79,0,25,model6,0.1749094874266104,25,beta = 0
79,0,25,model7,0.16646732499205688,25,beta = 0
79,0,25,model8,0.7812712315414063,25,beta = 0
79,0,25,model9,0.9120576400750335,25,beta = 0
79,0,25,model10,0.6954560427451604,25,beta = 0
80,0,25,model1,0.1489776176315094,25,beta = 0
80,0,25,model2,0.8254175246643106,25,beta = 0
80,0,25,model3,0.22612870907543484,25,beta = 0
80,0,25,model4,0.4897722777952034,25,beta = 0
80,0,25,model5,0.034936449171347014,25,beta = 0
80,0,25,model6,0.9555578150905244,25,beta = 0
80,0,25,model7,0.7864776866593417,25,beta = 0
80,0,25,model8,0.011529078237186,25,beta = 0
80,0,25,model9,0.8799186423722107,25,beta = 0
80,0,25,model10,0.08505931113018239,25,beta = 0
81,0,25,model1,0.11103738550589311,25,beta = 0
81,0,25,model2,0.019493688851335997,25,beta = 0
81,0,25,model3,0.8405837233765256,25,beta = 0
81,0,25,model4,0.6804641511113978,25,beta = 0
81,0,25,model5,0.05907805406058397,25,beta = 0
81,0,25,model6,0.9029551300016327,25,beta = 0
81,0,25,model7,0.1908304357586102,25,beta = 0
81,0,25,model8,0.7749551308152007,25,beta = 0
81,0,25,model9,0.5453897951912714,25,beta = 0
81,0,25,model10,0.8896664407290382,25,beta = 0
82,0,25,model1,0.7939622600540546,25,beta = 0
82,0,25,model2,0.5762272534135218,25,beta = 0
82,0,25,model3,0.6222408921593521,25,beta = 0
82,0,25,model4,0.26035280757448986,25,beta = 0
82,0,25,model5,0.3710408918824144,25,beta = 0
82,0,25,model6,0.9585154007501419,25,beta = 0
82,0,25,model7,0.30604744114181204,25,beta = 0
82,0,25,model8,0.29290550351475014,25,beta = 0
82,0,25,model9,0.03912850190208225,25,beta = 0
82,0,25,model10,0.01929423235718668,25,beta = 0
83,0,25,model1,0.25277135467025924,25,beta = 0
83,0,25,model2,0.5804349163537006,25,beta = 0
83,0,25,model3,0.9781165184063172,25,beta = 0
83,0,25,model4,0.7652381180548583,25,beta = 0
83,0,25,model5,0.9239323267672914,25,beta = 0
83,0,25,model6,0.7432348643662676,25,beta = 0
83,0,25,model7,0.08983585015887091,25,beta = 0
83,0,25,model8,0.09622961207887085,25,beta = 0
83,0,25,model9,0.9857988697092641,25,beta = 0
83,0,25,model10,0.530422264068312,25,beta = 0
84,0,25,model1,0.10231456936544313,25,beta = 0
84,0,25,model2,0.264312037305503,25,beta = 0
84,0,25,model3,0.011496981530647675,25,beta = 0
84,0,25,model4,0.40797920019913203,25,beta = 0
84,0,25,model5,0.828428284163409,25,beta = 0
84,0,25,model6,0.9900534522731319,25,beta = 0
84,0,25,model7,0.9236284689565124,25,beta = 0
84,0,25,model8,0.972621206427625,25,beta = 0
84,0,25,model9,0.212578350968958,25,beta = 0
84,0,25,model10,0.2353554171297665,25,beta = 0
85,0,25,model1,0.7400162103119198,25,beta = 0
85,0,25,model2,0.719906695627687,25,beta = 0
85,0,25,model3,0.8429629068716441,25,beta = 0
85,0,25,model4,0.09026163520712033,25,beta = 0
85,0,25,model5,0.1976679501500669,25,beta = 0
85,0,25,model6,0.5673189635013846,25,beta = 0
85,0,25,model7,0.07077534029843754,25,beta = 0
85,0,25,model8,0.19405364695590055,25,beta = 0
85,0,25,model9,0.8156346316524341,25,beta = 0
85,0,25,model10,0.6570262352214338,25,beta = 0
86,0,25,model1,0.6800070458577553,25,beta = 0
86,0,25,model2,0.9840225222169681,25,beta = 0
86,0,25,model3,0.03442421278812159,25,beta = 0
86,0,25,model4,0.8453311744679363,25,beta = 0
86,0,25,model5,0.50243822159696,25,beta = 0
86,0,25,model6,0.4949841402764502,25,beta = 0
86,0,25,model7,0.5319715340323241,25,beta = 0
86,0,25,model8,0.315643613300367,25,beta = 0
86,0,25,model9,0.745847904250234,25,beta = 0
86,0,25,model10,0.1414693507824038,25,beta = 0
87,0,25,model1,0.7831705495044038,25,beta = 0
87,0,25,model2,0.5260515161755298,25,beta = 0
87,0,25,model3,0.8072827062573393,25,beta = 0
87,0,25,model4,0.4982007399714722,25,beta = 0
87,0,25,model5,0.6957411208114244,25,beta = 0
87,0,25,model6,0.43697219074654015,25,beta = 0
87,0,25,model7,0.07845665986951782,25,beta = 0
87,0,25,model8,0.21076177791848644,25,beta = 0
87,0,25,model9,0.18077040993650642,25,beta = 0
87,0,25,model10,0.5059440401999684,25,beta = 0
88,0,25,model1,0.9940918998988681,25,beta = 0
88,0,25,model2,0.15356042844180315,25,beta = 0
88,0,25,model3,0.13833290565435646,25,beta = 0
88,0,25,model4,0.4687228721884258,25,beta = 0
88,0,25,model5,0.1645194443417309,25,beta = 0
88,0,25,model6,0.46089604214116553,25,beta = 0
88,0,25,model7,0.06008428213258251,25,beta = 0
88,0,25,model8,0.4903343642856083,25,beta = 0
88,0,25,model9,0.08026459929761778,25,beta = 0
88,0,25,model10,0.43617785120597896,25,beta = 0
89,0,25,model1,0.3776680787053208,25,beta = 0
89,0,25,model2,0.7789660127588782,25,beta = 0
89,0,25,model3,0.974957893760801,25,beta = 0
89,0,25,model4,0.9801055895825407,25,beta = 0
89,0,25,model5,0.8669259916993444,25,beta = 0
89,0,25,model6,0.15136229789528755,25,beta = 0
89,0,25,model7,0.7706571753876207,25,beta = 0
89,0,25,model8,0.20223116858643791,25,beta = 0
89,0,25,model9,0.09023265812741545,25,beta = 0
89,0,25,model10,0.03477374525504919,25,beta = 0
90,0,25,model1,0.3790167736408854,25,beta = 0
90,0,25,model2,0.44160695494320423,25,beta = 0
90,0,25,model3,0.23412509807527376,25,beta = 0
90,0,25,model4,0.1475461874451194,25,beta = 0
90,0,25,model5,0.2580850036169109,25,beta = 0
90,0,25,model6,0.757489825181459,25,beta = 0
90,0,25,model7,0.41444425131718654,25,beta = 0
90,0,25,model8,0.0038488017748497705,25,beta = 0
90,0,25,model9,0.8130181162811707,25,beta = 0
90,0,25,model10,0.833020623058657,25,beta = 0
91,0,25,model1,0.3589480667686312,25,beta = 0
91,0,25,model2,0.6594363796298754,25,beta = 0
91,0,25,model3,0.7757091533901139,25,beta = 0
91,0,25,model4,0.6105233285500273,25,beta = 0
91,0,25,model5,0.043719315332457986,25,beta = 0
91,0,25,model6,0.9479758179995985,25,beta = 0
91,0,25,model7,0.021014630116945324,25,beta = 0
91,0,25,model8,0.6052840792744607,25,beta = 0
91,0,25,model9,0.5492714369049398,25,beta = 0
91,0,25,model10,0.04393546569647669,25,beta = 0
92,0,25,model1,0.8587553088235987,25,beta = 0
92,0,25,model2,0.40718658185088785,25,beta = 0
92,0,25,model3,0.9417947918511949,25,beta = 0
92,0,25,model4,0.019383659254274432,25,beta = 0
92,0,25,model5,0.05309258036311473,25,beta = 0
92,0,25,model6,0.8372069332293687,25,beta = 0
92,0,25,model7,0.1720084286290428,25,beta = 0
92,0,25,model8,0.09442673961649799,25,beta = 0
92,0,25,model9,0.0536221374754303,25,beta = 0
92,0,25,model10,0.6841762620933726,25,beta = 0
93,0,25,model1,0.5506671438741215,25,beta = 0
93,0,25,model2,0.46304522896352895,25,beta = 0
93,0,25,model3,0.8309029113702106,25,beta = 0
93,0,25,model4,0.9364213974831191,25,beta = 0
93,0,25,model5,0.872225137987268,25,beta = 0
93,0,25,model6,0.31226979344715355,25,beta = 0
93,0,25,model7,0.2549267278315297,25,beta = 0
93,0,25,model8,0.3909641486187887,25,beta = 0
93,0,25,model9,0.22720015814228964,25,beta = 0
93,0,25,model10,0.5933328750148164,25,beta = 0
94,0,25,model1,0.7621196813670303,25,beta = 0
94,0,25,model2,0.9899954281511305,25,beta = 0
94,0,25,model3,0.03557396619758569,25,beta = 0
94,0,25,model4,0.5891903704120909,25,beta = 0
94,0,25,model5,0.7041145520000738,25,beta = 0
94,0,25,model6,0.8722743725004736,25,beta = 0
94,0,25,model7,0.5475195986195014,25,beta = 0
94,0,25,model8,0.9786640397438495,25,beta = 0
94,0,25,model9,0.14934138130550728,25,beta = 0
94,0,25,model10,0.15524108224237942,25,beta = 0
95,0,25,model1,0.49676348216772515,25,beta = 0
95,0,25,model2,0.043085082841254174,25,beta = 0
95,0,25,model3,0.37653191777407524,25,beta = 0
95,0,25,model4,0.6893124773754042,25,beta = 0
95,0,25,model5,0.08141449923774878,25,beta = 0
95,0,25,model6,0.6424833641716742,25,beta = 0
95,0,25,model7,0.7897688826803011,25,beta = 0
95,0,25,model8,0.44554282994693384,25,beta = 0
95,0,25,model9,0.9177425897864444,25,beta = 0
95,0,25,model10,0.7328239584607362,25,beta = 0
96,0,25,model1,0.18071809557271493,25,beta = 0
96,0,25,model2,0.4378729541254186,25,beta = 0
96,0,25,model3,0.19485748981608791,25,beta = 0
96,0,25,model4,0.23587386647168473,25,beta = 0
96,0,25,model5,0.20784091157143006,25,beta = 0
96,0,25,model6,0.20268571707844885,25,beta = 0
96,0,25,model7,0.5096066776099706,25,beta = 0
96,0,25,model8,0.8718141229962777,25,beta = 0
96,0,25,model9,0.576546835647878,25,beta = 0
96,0,25,model10,0.7830732409969834,25,beta = 0
97,0,25,model1,0.21833727626814678,25,beta = 0
97,0,25,model2,0.5265550529492773,25,beta = 0
97,0,25,model3,0.05447605174612194,25,beta = 0
97,0,25,model4,0.6416712258821187,25,beta = 0
97,0,25,model5,0.41482440800856735,25,beta = 0
97,0,25,model6,0.3108022880205373,25,beta = 0
97,0,25,model7,0.918007693572034,25,beta = 0
97,0,25,model8,0.6778255224907339,25,beta = 0
97,0,25,model9,0.8389124712592327,25,beta = 0
97,0,25,model10,0.30829220115460976,25,beta = 0
98,0,25,model1,0.6403538146837615,25,beta = 0
98,0,25,model2,0.5958369048797217,25,beta = 0
